epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix,a,g
10,0.18315533764899516,16.0,16,True,False,(((((sigma8+(((((w)**(2)))**(2))*(sigma8-w)))-w)/(Om+1.0)))**(-1)),[inv div sub add sigma8 mul n2 n2 w sub sigma8 w w add Om 1.0],1.0,1.0
10,0.18896365842059026,15.0,15,True,False,((exp(((log(w))**(0.5)))-(((sigma8+(((((sigma8)**(-1))/w))**(2))))**(0.5)))+Om),[add sub exp sqrt log w sqrt add sigma8 n2 div inv sigma8 w Om],1.0,1.0
10,0.18686448755529708,16.0,16,True,False,((-(log(((-((((((exp(((((1.0+1.0))**(2))+Om)))**(2))-Om))**(2))))**(-1)))))**(-1)),[inv neg log inv neg n2 sub n2 exp add n2 add 1.0 1.0 Om Om],1.0,1.0
10,0.09222858319912636,19.0,19,True,False,(Om*((exp(((((((sigma8)**(-1))+(1.0-1.0))+Om)+1.0)-w))-sigma8)/1.0)),"[mul Om div sub exp sub add add add inv sigma8 sub 1.0 1.0 Om 1.0 w sigma8
 1.0]",1.0,1.0
10,0.0,23.0,23,False,False,(exp(Om)-(-((((log(sigma8))**(0.5))+exp((a*(((-((((a/((((g)**(-1)))**(2))))**(-1)))-1.0))**(2))))))+g)),"[sub exp Om add neg add sqrt log sigma8 exp mul a n2 sub neg inv div a n2
 inv g 1.0 g]",1.0,1.0
10,0.16697877399244124,13.0,13,True,False,(exp(Om)-(((sigma8)**(-1))*(exp(-(((w)**(2))))*log(sigma8)))),[sub exp Om mul inv sigma8 mul exp neg n2 w log sigma8],1.0,1.0
10,0.17093432713827214,14.0,14,True,False,(log((Om-(w/-((1.0+(((Om)**(0.5))-1.0))))))+sigma8),[add log sub Om div w neg add 1.0 sub sqrt Om 1.0 sigma8],1.0,1.0
10,0.19447003031265955,14.0,14,True,False,((((((((exp(-(sigma8)))**(2))-Om)-((sigma8)**(-1))))**(-1))-Om)*Om),[mul sub inv sub sub n2 exp neg sigma8 Om inv sigma8 Om Om],1.0,1.0
10,0.1797753335010707,15.0,15,True,False,(w*-(((((((((log((((1.0)**(0.5))-Om))+1.0))**(2))*Om))**(0.5)))**(0.5)))),[mul w neg sqrt sqrt mul n2 add log sub sqrt 1.0 Om 1.0 Om],1.0,1.0
10,0.0,23.0,23,False,False,((log((a*(((((-(exp((w-sigma8)))/a)+((a)**(-1)))+((a)**(-1)))-(Om*1.0))-g))))**(2)),"[n2 log mul a sub sub add add div neg exp sub w sigma8 a inv a inv a mul
 Om 1.0 g]",1.0,1.0
10,0.140696690169795,17.0,17,True,False,-((-(((Om)**(-1)))+(((((-(exp((sigma8-sigma8)))*sigma8)-1.0)-1.0))**(-1)))),"[neg add neg inv Om inv sub sub mul neg exp sub sigma8 sigma8 sigma8 1.0
 1.0]",1.0,1.0
10,8.766798340134224e-18,22.0,22,True,False,((((exp(((((((((((-(sigma8)-sigma8)-sigma8)-sigma8)-sigma8)-1.0))**(2))-sigma8))**(2)))-w))**(0.5))+sigma8),"[add sqrt sub exp n2 sub n2 sub sub sub sub sub neg sigma8 sigma8 sigma8
 sigma8 sigma8 1.0 sigma8 w sigma8]",1.0,1.0
10,0.18336882644290883,8.0,8,True,False,(((((Om)**(0.5))/(((Om)**(-1))+sigma8)))**(0.5)),[sqrt div sqrt Om add inv Om sigma8],1.0,1.0
10,0.20797604783966125,9.0,9,True,False,-(exp((((1.0-(sigma8--(Om))))**(2)))),[neg exp n2 sub 1.0 sub sigma8 neg Om],1.0,1.0
10,0.13031397990136226,13.0,13,True,False,(((Om-(w-w))--(exp(1.0)))-(w-1.0)),[sub sub sub Om sub w w neg exp 1.0 sub w 1.0],1.0,1.0
10,0.1892787466813947,15.0,15,True,False,exp(((((((Om*log(((a/(a-a))+1.0))))**(-1)))**(2))/w)),[exp div n2 inv mul Om log add div a sub a a 1.0 w],,1.0
10,0.21497577424154637,13.0,13,True,False,((((log(w)*((exp(((log(-(1.0)))**(-1))))**(2)))+-(sigma8)))**(-1)),[inv add mul log w n2 exp inv log neg 1.0 neg sigma8],1.0,1.0
10,0.20362538906825087,15.0,15,True,False,-(((((((1.0)**(-1))+-(((((sigma8)**(2))+((1.0)**(2)))-sigma8))))**(2))+sigma8)),[neg add n2 add inv 1.0 neg sub add n2 sigma8 n2 1.0 sigma8 sigma8],1.0,1.0
10,0.18884847108756206,16.0,16,True,False,exp((((1.0-(((Om/(1.0-w))-w)-w))/Om)/1.0)),[exp div div sub 1.0 sub sub div Om sub 1.0 w w w Om 1.0],1.0,1.0
10,0.21749215467940974,6.0,6,True,False,-((1.0*((exp(sigma8))**(0.5)))),[neg mul 1.0 sqrt exp sigma8],1.0,1.0
10,0.0,25.0,25,False,False,-((-(log((exp((((sigma8-(a*((((((1.0/a))**(0.5))+((((g+1.0)-sigma8))**(2))))**(2)))))**(0.5)))/w)))/w)),"[neg div neg log div exp sqrt sub sigma8 mul a n2 add sqrt div 1.0 a n2
 sub add g 1.0 sigma8 w w]",1.0,1.0
10,0.0,29.0,29,False,False,((((exp(((w)**(0.5)))/g)/(((((((((((-(((((((((Om-1.0)+a)+sigma8)-1.0))**(2)))**(2))))**(0.5))+1.0)-1.0))**(0.5)))**(0.5))-g))**(2))))**(0.5)),"[sqrt div div exp sqrt w g n2 sub sqrt sqrt sub add sqrt neg n2 n2 sub add
 add sub Om 1.0 a sigma8 1.0 1.0 1.0 g]",1.0,1.0
10,0.13530697305876996,12.0,12,True,False,exp(((((log(((1.0-sigma8)+1.0))-w)+1.0))**(0.5))),[exp sqrt add sub log add sub 1.0 sigma8 1.0 w 1.0],1.0,1.0
10,0.17596466804205552,9.0,9,True,False,((((w+(w--(sigma8))))**(0.5))*sigma8),[mul sqrt add w sub w neg sigma8 sigma8],1.0,1.0
10,0.18054292678754896,7.0,7,True,False,log((((((((Om+Om))**(0.5)))**(-1)))**(2))),[log n2 inv sqrt add Om Om],1.0,1.0
10,0.19391452905074985,14.0,14,True,False,(exp((((log((Om*(Om-(w*sigma8)))))**(2))*w))/w),[div exp mul n2 log mul Om sub Om mul w sigma8 w w],1.0,1.0
10,0.21205651021258412,7.0,7,True,False,-((((sigma8-(Om-1.0)))**(0.5))),[neg sqrt sub sigma8 sub Om 1.0],1.0,1.0
10,0.17373624993598732,16.0,16,True,False,exp(((((-(((log(sigma8)*(log((((w)**(0.5))/w))-Om))*Om)))**(2)))**(2))),[exp n2 n2 neg mul mul log sigma8 sub log div sqrt w w Om Om],1.0,1.0
10,0.1646547595784194,15.0,15,True,False,log(((((exp(((Om)**(-1)))/(sigma8+((exp((sigma8+Om)))**(-1))))-1.0))**(0.5))),[log sqrt sub div exp inv Om add sigma8 inv exp add sigma8 Om 1.0],1.0,1.0
10,0.18817589885592173,15.0,15,True,False,((((exp((sigma8/((((log(((-(((w)**(2)))+w)-w)))**(2)))**(2)))))**(2)))**(-1)),[inv n2 exp div sigma8 n2 n2 log sub add neg n2 w w w],1.0,1.0
10,0.1486581770040164,10.0,10,True,False,exp(((((log(1.0)-1.0)-(1.0-sigma8)))**(0.5))),[exp sqrt sub sub log 1.0 1.0 sub 1.0 sigma8],1.0,1.0
10,0.16663841224802187,12.0,12,True,False,((exp(((1.0*1.0)/log(((Om/1.0)*Om)))))**(-1)),[inv exp div mul 1.0 1.0 log mul div Om 1.0 Om],1.0,1.0
10,0.16176678669284836,13.0,13,True,False,(((log(w)+(((sigma8-(-(log(((1.0)**(-1))))*Om)))**(2))))**(-1)),[inv add log w n2 sub sigma8 mul neg log inv 1.0 Om],1.0,1.0
10,0.0,27.0,27,False,False,((g-(g-(((((((((1.0)**(0.5))*((((Om/(g/((g/1.0)-1.0)))-1.0))**(-1)))-w))**(0.5))+w))**(0.5))))*sigma8),"[mul sub g sub g sqrt add sqrt sub mul sqrt 1.0 inv sub div Om div g sub
 div g 1.0 1.0 1.0 w w sigma8]",1.0,1.0
10,0.0343816269982501,15.0,15,True,False,((-((((((exp(((w-1.0)+1.0)))**(0.5))+w)/Om)+sigma8)))**(-1)),[inv neg add div add sqrt exp add sub w 1.0 1.0 w Om sigma8],1.0,1.0
10,0.1834088861564116,11.0,11,True,False,(exp(w)/(Om+(sigma8/(1.0/((w)**(2)))))),[div exp w add Om div sigma8 div 1.0 n2 w],1.0,1.0
10,0.07064757415524525,16.0,16,True,False,exp(((g+((((-((-(sigma8)*-(((-(((g)**(0.5))))**(-1))))))**(-1)))**(2)))/g)),[exp div add g n2 inv neg mul neg sigma8 neg inv neg sqrt g g],1.0,1.0
10,0.0,24.0,24,False,False,(((((((a)**(-1)))**(2)))**(-1))/(((((log(1.0)+w)/((-((((sigma8*((((g/sigma8))**(-1))+w)))**(0.5))))**(2)))+w))**(0.5))),"[div inv n2 inv a sqrt add div add log 1.0 w n2 neg sqrt mul sigma8 add
 inv div g sigma8 w w]",1.0,1.0
10,0.0001966597149075815,12.0,12,True,False,exp((((log((((-(((1.0)**(2))))**(2))-sigma8))+((w)**(-1))))**(2))),[exp n2 add log sub n2 neg n2 1.0 sigma8 inv w],1.0,1.0
10,0.017261077187622112,13.0,13,True,False,(((((log(((sigma8)**(2)))*(((-(exp(((w)**(0.5))))-1.0))**(-1))))**(2)))**(-1)),[inv n2 mul log n2 sigma8 inv sub neg exp sqrt w 1.0],1.0,1.0
10,0.18742795225868872,15.0,15,True,False,(((sigma8/(((exp((((Om)**(2))-((1.0)**(2)))))**(2))-w))-sigma8)*w),[mul sub div sigma8 sub n2 exp sub n2 Om n2 1.0 w sigma8 w],1.0,1.0
10,0.0,32.0,32,False,False,exp((1.0+(((((a)**(2))/((((((((((a)**(2))+(Om/(1.0+1.0)))-g)+1.0)-1.0)+w)+g)-w)-Om))-1.0)+Om))),"[exp add 1.0 add sub div n2 a sub sub add add sub add sub add n2 a div Om
 add 1.0 1.0 g 1.0 1.0 w g w Om 1.0 Om]",1.0,1.0
10,0.18883503370132684,12.0,12,True,False,(((Om*(((exp(((log(1.0))**(0.5))))**(0.5))-(sigma8+sigma8))))**(2)),[n2 mul Om sub sqrt exp sqrt log 1.0 add sigma8 sigma8],1.0,1.0
10,0.024533673580091783,13.0,13,True,False,(((((exp(((w)**(2))))**(0.5))*exp(((Om)**(-1))))+w)+exp(1.0)),[add add mul sqrt exp n2 w exp inv Om w exp 1.0],1.0,1.0
10,0.17043757499158294,8.0,8,True,False,(log(Om)*-((((1.0*w))**(0.5)))),[mul log Om neg sqrt mul 1.0 w],1.0,1.0
10,0.18325798887597727,4.0,4,True,False,(1.0/exp(1.0)),[div 1.0 exp 1.0],1.0,1.0
10,0.18751305283090758,8.0,8,True,False,exp((w*(Om-(w+w)))),[exp mul w sub Om add w w],1.0,1.0
10,0.0255182150999047,13.0,13,True,False,(exp(((((Om)**(-1))+Om)+(Om/((-(w))**(2)))))+w),[add exp add add inv Om Om div Om n2 neg w w],1.0,1.0
10,5.8658254824770524e-05,16.0,16,True,False,(((((((log(w))**(-1))-(((sigma8*w)/sigma8)-Om))*sigma8)+w))**(2)),[n2 add mul sub inv log w sub div mul sigma8 w sigma8 Om sigma8 w],1.0,1.0
10,0.19740281469672158,7.0,7,True,False,-((-(((-(Om))**(0.5)))-w)),[neg sub neg sqrt neg Om w],1.0,1.0
10,0.16395300062067159,14.0,14,True,False,exp((((w/-(((((((w)**(2))/log(((1.0)**(0.5)))))**(0.5))/Om))))**(0.5))),[exp sqrt div w neg div sqrt div n2 w log sqrt 1.0 Om],1.0,1.0
10,0.14321335625437667,16.0,16,True,False,-(log(((((exp(((((a/a))**(0.5))*(sigma8-1.0)))/sigma8))**(-1))-1.0))),[neg log sub inv div exp mul sqrt div a a sub sigma8 1.0 sigma8 1.0],1.0,1.0
10,0.0,23.0,23,False,False,((((((a)**(-1))/sigma8)/(((((((-(((a)**(-1))))**(0.5))-(((((1.0*(a/Om)))**(0.5)))**(0.5))))**(2))-w)-sigma8)))**(0.5)),"[sqrt div div inv a sigma8 sub sub n2 sub sqrt neg inv a sqrt sqrt mul 1.0
 div a Om w sigma8]",1.0,1.0
10,1.440960707512487e-34,12.0,12,True,False,(exp(-(((log(w))**(-1))))*(((sigma8)**(-1))+((((1.0)**(2)))**(-1)))),[mul exp neg inv log w add inv sigma8 inv n2 1.0],1.0,1.0
10,0.1486893359045694,12.0,12,True,False,log(((((w-Om))**(2))-exp((((-(1.0)-sigma8))**(2))))),[log sub n2 sub w Om exp n2 sub neg 1.0 sigma8],1.0,1.0
10,0.16964527564815327,7.0,7,True,False,(w+(1.0/(sigma8-Om))),[add w div 1.0 sub sigma8 Om],1.0,1.0
10,0.0,27.0,27,False,False,((((((-((a/((-(((exp(sigma8)/((((((((1.0/a)-1.0)-1.0)+w))**(2)))**(2)))-1.0))-sigma8)-g))))**(2)))**(2)))**(-1)),"[inv n2 n2 neg div a sub sub neg sub div exp sigma8 n2 n2 add sub sub div
 1.0 a 1.0 1.0 w 1.0 sigma8 g]",1.0,1.0
10,0.1158964325542789,18.0,18,True,False,(((-(((log((exp((1.0-(Om/-(sigma8))))/Om))+w)/w))-w))**(2)),[n2 sub neg div add log div exp sub 1.0 div Om neg sigma8 Om w w w],1.0,1.0
10,0.19839267842931532,14.0,14,True,False,(log((1.0-((((((exp(((1.0)**(0.5)))/1.0))**(2)))**(-1))-sigma8)))-1.0),[sub log sub 1.0 sub inv n2 div exp sqrt 1.0 1.0 sigma8 1.0],1.0,1.0
10,0.19618367493502475,11.0,11,True,False,log(-((((-(exp((((sigma8)**(0.5))-sigma8)))+Om))**(2)))),[log neg n2 add neg exp sub sqrt sigma8 sigma8 Om],1.0,1.0
10,1.1435593814240863e-12,21.0,21,True,False,exp(((((((((((-((((Om/log(sigma8))-sigma8)+sigma8))-1.0))**(-1))+w))**(-1))-Om))**(0.5))*1.0)),"[exp mul sqrt sub inv add inv sub neg add sub div Om log sigma8 sigma8
 sigma8 1.0 w Om 1.0]",1.0,1.0
10,0.18670167766052506,15.0,15,True,False,log((((((((w)**(2)))**(-1)))**(0.5))*((((-((Om-sigma8))/w))**(-1))+1.0))),[log mul sqrt inv n2 w add inv div neg sub Om sigma8 w 1.0],1.0,1.0
10,0.15945774450094646,9.0,9,True,False,exp((-(Om)+(((log(w)-1.0))**(2)))),[exp add neg Om n2 sub log w 1.0],1.0,1.0
10,0.22904241834806913,15.0,15,True,True,(exp((((sigma8-((-(sigma8))**(2))))**(0.5)))-((1.0+(1.0/Om))+w)),[sub exp sqrt sub sigma8 n2 neg sigma8 add add 1.0 div 1.0 Om w],1.0,1.0
10,0.17746081282657117,7.0,7,True,False,exp((-((Om-w))-w)),[exp sub neg sub Om w w],1.0,1.0
10,0.0,29.0,29,False,False,(((exp(((((1.0-Om)+((a/(((((((((((((((sigma8)**(2)))**(2))-1.0))**(0.5)))**(-1)))**(2))+a))**(2))-a))-sigma8))-a)-w))/sigma8))**(-1)),"[inv div exp sub sub add sub 1.0 Om sub div a sub n2 add n2 inv sqrt sub
 n2 n2 sigma8 1.0 a a sigma8 a w sigma8]",1.0,1.0
10,0.22862114642081385,7.0,7,True,True,-(((((1.0/Om)+Om))**(0.5))),[neg sqrt add div 1.0 Om Om],1.0,1.0
10,0.14783090981852112,14.0,14,True,False,(((sigma8+-((log((1.0+((-((Om-Om)))**(2))))-1.0))))**(2)),[n2 add sigma8 neg sub log add 1.0 n2 neg sub Om Om 1.0],1.0,1.0
10,0.18569318562875023,14.0,14,True,False,log((((1.0*(sigma8-(1.0-sigma8)))/Om)-(sigma8-Om))),[log sub div mul 1.0 sub sigma8 sub 1.0 sigma8 Om sub sigma8 Om],1.0,1.0
10,0.0,25.0,25,False,False,log((((w)**(-1))-(sigma8-(a/((((Om)**(-1))+((1.0)**(2)))/(((((((((((g)**(2)))**(2))-1.0))**(0.5))-a))**(2))-g)))))),"[log sub inv w sub sigma8 div a div add inv Om n2 1.0 sub n2 sub sqrt sub
 n2 n2 g 1.0 a g]",1.0,1.0
10,0.0,27.0,27,False,False,(sigma8/(g*(((((((((-(((Om/((((g)**(2))-(((1.0-1.0))**(-1)))-Om))-a))-Om))**(-1))-sigma8))**(-1)))**(0.5))+Om))),"[div sigma8 mul g add sqrt inv sub inv sub neg sub div Om sub sub n2 g inv
 sub 1.0 1.0 Om a Om sigma8 Om]",1.0,1.0
10,0.15311418363481658,6.0,6,True,False,(((((log(Om)*1.0))**(2)))**(2)),[n2 n2 mul log Om 1.0],1.0,1.0
10,0.17373627949631462,15.0,15,True,False,(-(((exp(-(Om))/sigma8)*a))/(((((a)**(2))-((a)**(2))))**(0.5))),[div neg mul div exp neg Om sigma8 a sqrt sub n2 a n2 a],,1.0
10,0.17641244336148929,17.0,17,True,False,exp(((-(((((log(Om)-1.0)/-((a/(g/(g/a))))))**(2))))**(-1))),[exp inv neg n2 div sub log Om 1.0 neg div a div g div g a],1.0,1.0
10,0.09385185301344687,15.0,15,True,False,((sigma8--(((exp(((1.0-w)+1.0)))**(0.5))))+exp((sigma8-w))),[add sub sigma8 neg sqrt exp add sub 1.0 w 1.0 exp sub sigma8 w],1.0,1.0
10,0.04228114928513566,17.0,17,True,False,(exp(((((((-(sigma8))**(-1)))**(2))+(((sigma8+sigma8)/sigma8)-Om))/1.0))+1.0),"[add exp div add n2 inv neg sigma8 sub div add sigma8 sigma8 sigma8 Om 1.0
 1.0]",1.0,1.0
10,0.2531902729590185,15.0,15,True,True,log((sigma8+-(((((((((sigma8+exp((w/w)))-sigma8))**(0.5)))**(-1)))**(0.5))))),[log add sigma8 neg sqrt inv sqrt sub add sigma8 exp div w w sigma8],1.0,1.0
10,0.1979801356063445,13.0,13,True,False,(w+exp(-(log(((sigma8+(1.0+Om))-((Om)**(2))))))),[add w exp neg log sub add sigma8 add 1.0 Om n2 Om],1.0,1.0
10,0.0,25.0,25,False,False,-((((((w)**(2)))**(2))-(((((-(a))**(0.5))*((1.0/((((-((((((a-sigma8))**(2)))**(2))))**(2))-w)-sigma8))+Om)))**(-1)))),"[neg sub n2 n2 w inv mul sqrt neg a add div 1.0 sub sub n2 neg n2 n2 sub a
 sigma8 w sigma8 Om]",1.0,1.0
10,0.4648310254412136,15.0,15,True,True,(-(Om)-((exp((log((1.0-(((((Om)**(-1)))**(2))/Om)))*Om)))**(2))),[sub neg Om n2 exp mul log sub 1.0 div n2 inv Om Om Om],1.0,1.0
10,0.18325646943052326,6.0,6,True,False,((exp(((((((w)**(-1)))**(0.5)))**(-1))))**(-1)),[inv exp inv sqrt inv w],1.0,1.0
10,0.1891282909495665,5.0,5,True,False,((log(-(((w)**(-1)))))**(2)),[n2 log neg inv w],1.0,1.0
10,0.0,30.0,30,False,False,(exp(((((g/((((((1.0-1.0)/((((((sigma8/(((a/1.0))**(0.5)))-w)+g)+sigma8))**(2))))**(2))-Om)+sigma8))-Om))**(-1)))/g),"[div exp inv sub div g add sub n2 div sub 1.0 1.0 n2 add add sub div
 sigma8 sqrt div a 1.0 w g sigma8 Om sigma8 Om g]",1.0,1.0
10,0.17609192191117173,17.0,17,True,False,(exp(-((1.0+(((((log(((w+((Om)**(2)))-1.0)))**(-1)))**(2))-sigma8))))+sigma8),[add exp neg add 1.0 sub n2 inv log sub add w n2 Om 1.0 sigma8 sigma8],1.0,1.0
10,0.1675817780441947,7.0,7,True,False,exp(-(log((((w)**(-1))+Om)))),[exp neg log add inv w Om],1.0,1.0
10,0.17743738170470194,9.0,9,True,False,(-(((log((((Om)**(2))-w)))**(2)))+sigma8),[add neg n2 log sub n2 Om w sigma8],1.0,1.0
10,0.1693387112881368,7.0,7,True,False,(Om+(((w*((1.0)**(-1))))**(2))),[add Om n2 mul w inv 1.0],1.0,1.0
10,0.1767875272590935,9.0,9,True,False,((((1.0)**(2))+w)/-(((log(sigma8))**(2)))),[div add n2 1.0 w neg n2 log sigma8],1.0,1.0
10,0.148304806523092,15.0,15,True,False,-((Om-(a*((((((exp(Om)*1.0))**(2))*((((a)**(0.5)))**(-1))))**(2))))),[neg sub Om mul a n2 mul n2 mul exp Om 1.0 inv sqrt a],1.0,1.0
10,0.0,28.0,28,False,False,(exp(-(((((-((((g*(-((((1.0/g)+((((w*1.0)-1.0))**(2)))+w))-1.0)))**(-1))))**(0.5))+Om)-g)))-w),"[sub exp neg sub add sqrt neg inv mul g sub neg add add div 1.0 g n2 sub
 mul w 1.0 1.0 w 1.0 Om g w]",1.0,1.0
10,2.094655289609068e-10,16.0,16,True,False,-(exp((((w+(-((((sigma8)**(0.5))+(sigma8--(((1.0)**(0.5))))))/sigma8)))**(2)))),[neg exp n2 add w div neg add sqrt sigma8 sub sigma8 neg sqrt 1.0 sigma8],1.0,1.0
10,0.14450654872197546,10.0,10,True,False,(((Om-(((exp(((-(w))**(0.5)))+sigma8))**(2))))**(0.5)),[sqrt sub Om n2 add exp sqrt neg w sigma8],1.0,1.0
10,0.18032470537238138,12.0,12,True,False,(w-(log((((((w+-(Om)))**(0.5)))**(-1)))/((Om)**(2)))),[sub w div log inv sqrt add w neg Om n2 Om],1.0,1.0
10,0.20875211349149714,6.0,6,True,False,(Om-exp((1.0*Om))),[sub Om exp mul 1.0 Om],1.0,1.0
10,0.018713860711852482,10.0,10,True,False,exp(((((Om)**(-1))-((((((sigma8)**(2)))**(2)))**(2)))+1.0)),[exp add sub inv Om n2 n2 n2 sigma8 1.0],1.0,1.0
10,0.17474496188613936,17.0,17,True,False,(((1.0-(((1.0)**(-1))+((((((sigma8-Om)-((sigma8)**(2))))**(0.5))-Om)-1.0))))**(2)),[n2 sub 1.0 add inv 1.0 sub sub sqrt sub sub sigma8 Om n2 sigma8 Om 1.0],1.0,1.0
10,0.20329209779636775,16.0,16,True,False,(log((((sigma8/((sigma8-w)-sigma8))+w)*(sigma8-w)))+Om),[add log mul add div sigma8 sub sub sigma8 w sigma8 w sub sigma8 w Om],1.0,1.0
10,0.003946805013308781,15.0,15,True,False,(-(exp(-(log(((-((sigma8-sigma8)))**(2))))))*log((exp(w)+w))),[mul neg exp neg log n2 neg sub sigma8 sigma8 log add exp w w],1.0,1.0
10,0.06374416936581459,16.0,16,True,False,(w+((((((exp(((sigma8-(sigma8/w))-sigma8))-Om))**(2))+1.0))**(2))),[add w n2 add n2 sub exp sub sub sigma8 div sigma8 w sigma8 Om 1.0],1.0,1.0
10,0.02729586066097403,17.0,17,True,False,(((log(w)-((((exp(w))**(0.5))-((Om/(sigma8+w))+Om))+w)))**(-1)),[inv sub log w add sub sqrt exp w add div Om add sigma8 w Om w],1.0,1.0
10,0.0,26.0,26,False,False,(a*((((((((log((1.0-w)))**(2))*((g/((((((w-Om)-w)-Om)+Om))**(-1)))+1.0)))**(2))-1.0))**(2))),"[mul a n2 sub n2 mul n2 log sub 1.0 w add div g inv add sub sub sub w Om w
 Om Om 1.0 1.0]",1.0,1.0
10,0.1595754202908896,6.0,6,True,False,exp((1.0+log(-(sigma8)))),[exp add 1.0 log neg sigma8],1.0,1.0
10,0.0003149263292864406,16.0,16,True,False,(((((((((exp(((sigma8)**(2)))-exp(Om))/1.0))**(-1))-Om)*sigma8))**(2))-1.0),[sub n2 mul sub inv div sub exp n2 sigma8 exp Om 1.0 Om sigma8 1.0],1.0,1.0
10,0.23828609495853179,11.0,11,True,True,((log((exp(sigma8)-w))/-(((sigma8)**(2))))-Om),[sub div log sub exp sigma8 w neg n2 sigma8 Om],1.0,1.0
10,0.18926652396042445,10.0,10,True,False,(((((sigma8/(-(exp(Om))-((Om)**(-1)))))**(2)))**(2)),[n2 n2 div sigma8 sub neg exp Om inv Om],1.0,1.0
10,0.11779818540368162,8.0,8,True,False,-((1.0*-(exp(((((sigma8)**(2)))**(-1)))))),[neg mul 1.0 neg exp inv n2 sigma8],1.0,1.0
10,0.1874441004550396,14.0,14,True,False,(log(Om)+(1.0+((Om/a)/(((sigma8)**(0.5))*((a)**(-1)))))),[add log Om add 1.0 div div Om a mul sqrt sigma8 inv a],1.0,1.0
10,0.0,26.0,26,False,False,(Om+exp((((g)**(0.5))*((-(((((((w*((w*(((Om/((sigma8)**(0.5)))-w)-sigma8))-w)))**(-1)))**(0.5))-sigma8)))**(2))))),"[add Om exp mul sqrt g n2 neg sub sqrt inv mul w sub mul w sub sub div Om
 sqrt sigma8 w sigma8 w sigma8]",1.0,1.0
10,0.20326810380596885,7.0,7,True,False,((-(((Om/Om)+Om)))**(-1)),[inv neg add div Om Om Om],1.0,1.0
10,0.0,23.0,23,False,False,(-(1.0)*log(-(((1.0-exp((a*(((1.0/a)-((g*sigma8)-1.0))+Om))))+a)))),"[mul neg 1.0 log neg add sub 1.0 exp mul a add sub div 1.0 a sub mul g
 sigma8 1.0 Om a]",1.0,1.0
10,0.19917837890540796,8.0,8,True,False,log((((w--((sigma8-w))))**(2))),[log n2 sub w neg sub sigma8 w],1.0,1.0
10,0.16748704559050667,9.0,9,True,False,(exp((((((w)**(2)))**(2))-sigma8))/((w)**(0.5))),[div exp sub n2 n2 w sigma8 sqrt w],1.0,1.0
10,0.0,23.0,23,False,False,exp(((g/(sigma8*(log(-(((((sigma8)**(2)))**(-1))))+w)))*((((g)**(-1))+((-((Om-Om)))**(0.5)))+1.0))),"[exp mul div g mul sigma8 add log neg inv n2 sigma8 w add add inv g sqrt
 neg sub Om Om 1.0]",1.0,1.0
10,0.0,27.0,27,False,False,exp((a/(w/(((Om/-((sigma8*((((((((-(((a)**(2)))-w)+sigma8)-a)+1.0))**(2))+Om)-1.0)))))**(-1))))),"[exp div a div w inv div Om neg mul sigma8 sub add n2 add sub add sub neg
 n2 a w sigma8 a 1.0 Om 1.0]",1.0,1.0
10,1.4249127468646028e-08,16.0,16,True,False,((-(((((exp(((((((log(sigma8))**(-1))+w)-Om))**(2)))/1.0)*1.0))**(0.5))))**(0.5)),[sqrt neg sqrt mul div exp n2 sub add inv log sigma8 w Om 1.0 1.0],1.0,1.0
10,0.22995480787575592,17.0,17,True,True,(-((1.0/log((w-((w-((sigma8-1.0)-1.0))-w)))))-sigma8),[sub neg div 1.0 log sub w sub sub w sub sub sigma8 1.0 1.0 w sigma8],1.0,1.0
10,0.1801982575786856,16.0,16,True,False,(((sigma8+((((w/log((((g)**(2))*(w/((g)**(2)))))))**(-1))-w)))**(-1)),[inv add sigma8 sub inv div w log mul n2 g div w n2 g w],1.0,1.0
10,0.1800616802717756,8.0,8,True,False,((log(((w/Om)/((sigma8)**(2)))))**(-1)),[inv log div div w Om n2 sigma8],1.0,1.0
10,0.22013264238352787,11.0,11,True,False,(log(sigma8)--(((((Om*sigma8)+((w)**(-1))))**(-1)))),[sub log sigma8 neg inv add mul Om sigma8 inv w],1.0,1.0
10,0.14224137817667762,15.0,15,True,False,exp(((1.0+sigma8)*((sigma8/sigma8)-(((((Om)**(2))-((sigma8)**(2))))**(2))))),[exp mul add 1.0 sigma8 sub div sigma8 sigma8 n2 sub n2 Om n2 sigma8],1.0,1.0
10,0.17527297505878217,13.0,13,True,False,((((-(exp((sigma8/(log(((w)**(2)))+(1.0/Om))))))**(-1)))**(0.5)),[sqrt inv neg exp div sigma8 add log n2 w div 1.0 Om],1.0,1.0
10,1.3557128534428357e-17,17.0,17,True,False,((((1.0-(exp((((((((Om+sigma8)-1.0)*sigma8))**(2)))**(-1)))-w)))**(0.5))*1.0),[mul sqrt sub 1.0 sub exp inv n2 mul sub add Om sigma8 1.0 sigma8 w 1.0],1.0,1.0
10,0.16269557108581703,7.0,7,True,False,(Om+((sigma8+sigma8)/1.0)),[add Om div add sigma8 sigma8 1.0],1.0,1.0
10,0.18816095251157758,14.0,14,True,False,((((exp(((((((sigma8)**(-1))/Om)-1.0))**(0.5)))-w))**(0.5))-exp(1.0)),[sub sqrt sub exp sqrt sub div inv sigma8 Om 1.0 w exp 1.0],1.0,1.0
